channel,success_ratio,protocol,seed,time_min,dio_dao_per_node_min,dio_total,dao_total,dio_dao_console,dao_console
lossy,0.85,RPL_STANDARD,20260508,1.2404,2.789442,55,118,0,0
lossy,0.85,RPL_STANDARD,20260508,3.7212,3.24089,64,137,0,0
lossy,0.85,RPL_STANDARD,20260508,6.202,2.82167,57,118,0,0
lossy,0.85,RPL_STANDARD,20260508,8.6828,3.240912,64,137,0,0
lossy,0.85,RPL_STANDARD,20260508,11.1636,2.82167,57,118,0,0
lossy,0.85,RPL_STANDARD,20260508,13.6444,3.24089,64,137,0,0
lossy,0.85,RPL_STANDARD,20260508,16.1252,2.821689,57,118,0,0
lossy,0.85,RPL_STANDARD,20260508,18.6059,3.24089,64,137,0,0
lossy,0.85,RPL_STANDARD,20260508,21.0867,2.82167,57,118,0,0
lossy,0.85,RPL_STANDARD,20260508,23.5675,3.240912,64,137,0,0
lossy,0.85,RPL_STANDARD,20260508,26.0483,2.82167,57,118,0,0
lossy,0.85,RPL_STANDARD,20260508,28.5291,3.402105,68,143,0,0
lossy,0.85,RPL_MQOS,20260508,1.2404,2.789479,55,118,0,0
lossy,0.85,RPL_MQOS,20260508,3.7211,3.240955,64,137,0,0
lossy,0.85,RPL_MQOS,20260508,6.2019,2.821727,57,118,0,0
lossy,0.85,RPL_MQOS,20260508,8.6826,3.240955,64,137,0,0
lossy,0.85,RPL_MQOS,20260508,11.1634,2.821727,57,118,0,0
lossy,0.85,RPL_MQOS,20260508,13.6441,3.240934,64,137,0,0
lossy,0.85,RPL_MQOS,20260508,16.1249,2.821727,57,118,0,0
lossy,0.85,RPL_MQOS,20260508,18.6056,3.240955,64,137,0,0
lossy,0.85,RPL_MQOS,20260508,21.0864,2.821727,57,118,0,0
lossy,0.85,RPL_MQOS,20260508,23.5671,3.240955,64,137,0,0
lossy,0.85,RPL_MQOS,20260508,26.0479,2.821727,57,118,0,0
lossy,0.85,RPL_MQOS,20260508,28.5287,3.402151,68,143,0,0
lossy,0.85,RPL_AER,20260508,1.2403,2.789573,55,118,0,0
lossy,0.85,RPL_AER,20260508,3.721,3.241042,64,137,0,0
lossy,0.85,RPL_AER,20260508,6.2017,2.821803,57,118,0,0
lossy,0.85,RPL_AER,20260508,8.6824,3.241042,64,137,0,0
lossy,0.85,RPL_AER,20260508,11.1631,2.821803,57,118,0,0
lossy,0.85,RPL_AER,20260508,13.6437,3.241042,64,137,0,0
lossy,0.85,RPL_AER,20260508,16.1244,2.821822,57,118,0,0
lossy,0.85,RPL_AER,20260508,18.6051,3.241042,64,137,0,0
lossy,0.85,RPL_AER,20260508,21.0858,2.821803,57,118,0,0
lossy,0.85,RPL_AER,20260508,23.5665,3.241042,64,137,0,0
lossy,0.85,RPL_AER,20260508,26.0471,2.821803,57,118,0,0
lossy,0.85,RPL_AER,20260508,28.5278,3.402265,68,143,0,0
lossy,0.85,AER_MQOS,20260508,1.2403,2.78961,55,118,0,0
lossy,0.85,AER_MQOS,20260508,3.721,3.241086,64,137,0,0
lossy,0.85,AER_MQOS,20260508,6.2016,2.821841,57,118,0,0
lossy,0.85,AER_MQOS,20260508,8.6823,3.241086,64,137,0,0
lossy,0.85,AER_MQOS,20260508,11.1629,2.821841,57,118,0,0
lossy,0.85,AER_MQOS,20260508,13.6436,3.241086,64,137,0,0
lossy,0.85,AER_MQOS,20260508,16.1242,2.821841,57,118,0,0
lossy,0.85,AER_MQOS,20260508,18.6049,3.241086,64,137,0,0
lossy,0.85,AER_MQOS,20260508,21.0855,2.821841,57,118,0,0
lossy,0.85,AER_MQOS,20260508,23.5662,3.241086,64,137,0,0
lossy,0.85,AER_MQOS,20260508,26.0468,2.821841,57,118,0,0
lossy,0.85,AER_MQOS,20260508,28.5275,3.402311,68,143,0,0
lossy,0.85,RPL_STANDARD,20260512,1.2402,3.289726,86,118,0,0
lossy,0.85,RPL_STANDARD,20260512,3.7207,4.144409,120,137,0,0
lossy,0.85,RPL_STANDARD,20260512,6.2011,3.563869,103,118,0,0
lossy,0.85,RPL_STANDARD,20260512,8.6816,4.144381,120,137,0,0
lossy,0.85,RPL_STANDARD,20260512,11.162,3.563869,103,118,0,0
lossy,0.85,RPL_STANDARD,20260512,13.6425,4.144409,120,137,0,0
lossy,0.85,RPL_STANDARD,20260512,16.1229,3.402608,93,118,0,0
lossy,0.85,RPL_STANDARD,20260512,18.6034,3.854113,102,137,0,0
lossy,0.85,RPL_STANDARD,20260512,21.0839,3.402608,93,118,0,0
lossy,0.85,RPL_STANDARD,20260512,23.5643,4.144409,120,137,0,0
lossy,0.85,RPL_STANDARD,20260512,26.0448,3.563869,103,118,0,0
lossy,0.85,RPL_STANDARD,20260512,28.5252,4.321738,125,143,0,0
lossy,0.85,RPL_MQOS,20260512,1.2403,3.289483,86,118,0,0
lossy,0.85,RPL_MQOS,20260512,3.721,4.144075,120,137,0,0
lossy,0.85,RPL_MQOS,20260512,6.2016,3.563582,103,118,0,0
lossy,0.85,RPL_MQOS,20260512,8.6823,4.12795,119,137,0,0
lossy,0.85,RPL_MQOS,20260512,11.1629,3.515208,100,118,0,0
lossy,0.85,RPL_MQOS,20260512,13.6436,4.095701,117,137,0,0
lossy,0.85,RPL_MQOS,20260512,16.1242,3.563606,103,118,0,0
lossy,0.85,RPL_MQOS,20260512,18.6048,4.144075,120,137,0,0
lossy,0.85,RPL_MQOS,20260512,21.0855,3.515208,100,118,0,0
lossy,0.85,RPL_MQOS,20260512,23.5661,3.950577,108,137,0,0
lossy,0.85,RPL_MQOS,20260512,26.0468,3.386209,92,118,0,0
lossy,0.85,RPL_MQOS,20260512,28.5275,4.144047,114,143,0,0
lossy,0.85,RPL_AER,20260512,1.2403,3.289637,86,118,0,0
lossy,0.85,RPL_AER,20260512,3.7208,4.144298,120,137,0,0
lossy,0.85,RPL_AER,20260512,6.2013,3.531499,101,118,0,0
lossy,0.85,RPL_AER,20260512,8.6818,3.789533,98,137,0,0
lossy,0.85,RPL_AER,20260512,11.1623,3.257364,84,118,0,0
lossy,0.85,RPL_AER,20260512,13.6429,3.95079,108,137,0,0
lossy,0.85,RPL_AER,20260512,16.1234,3.563774,103,118,0,0
lossy,0.85,RPL_AER,20260512,18.6039,4.14427,120,137,0,0
lossy,0.85,RPL_AER,20260512,21.0844,3.563774,103,118,0,0
lossy,0.85,RPL_AER,20260512,23.565,4.14427,120,137,0,0
lossy,0.85,RPL_AER,20260512,26.0455,3.563774,103,118,0,0
lossy,0.85,RPL_AER,20260512,28.526,4.321622,125,143,0,0
lossy,0.85,AER_MQOS,20260512,1.2402,3.289858,86,118,0,0
lossy,0.85,AER_MQOS,20260512,3.7205,4.144576,120,137,0,0
lossy,0.85,AER_MQOS,20260512,6.2009,3.564013,103,118,0,0
lossy,0.85,AER_MQOS,20260512,8.6812,4.144576,120,137,0,0
lossy,0.85,AER_MQOS,20260512,11.1616,3.564013,103,118,0,0
lossy,0.85,AER_MQOS,20260512,13.6419,4.144576,120,137,0,0
lossy,0.85,AER_MQOS,20260512,16.1223,3.564013,103,118,0,0
lossy,0.85,AER_MQOS,20260512,18.6026,4.144576,120,137,0,0
lossy,0.85,AER_MQOS,20260512,21.083,3.564013,103,118,0,0
lossy,0.85,AER_MQOS,20260512,23.5633,4.144576,120,137,0,0
lossy,0.85,AER_MQOS,20260512,26.0437,3.564013,103,118,0,0
lossy,0.85,AER_MQOS,20260512,28.524,4.321942,125,143,0,0
