channel,success_ratio,protocol,seed,time_min,dio_dao_per_node_min,dio_total,dao_total,dio_dao_console,dao_console
lossy,0.85,RPL_MQOS,20260504,1.3455,10.596781,13,18,0,0
lossy,0.85,RPL_AER,20260504,0.0585,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260504,0.1755,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260504,0.2926,2.734264,2,6,0,0
lossy,0.85,RPL_AER,20260504,0.4096,2.734264,2,6,0,0
lossy,0.85,RPL_AER,20260504,0.5266,3.076047,2,7,0,0
lossy,0.85,RPL_AER,20260504,0.6437,5.81031,5,12,0,0
lossy,0.85,RPL_AER,20260504,0.7607,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260504,0.8777,3.076047,3,6,0,0
lossy,0.85,RPL_AER,20260504,0.9948,3.41783,4,6,0,0
lossy,0.85,RPL_AER,20260504,1.1118,3.759613,4,7,0,0
lossy,0.85,RPL_AER,20260504,1.2288,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260504,1.3459,10.593763,13,18,0,0
lossy,0.85,AER_MQOS,20260504,0.0585,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260504,0.1756,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260504,0.2926,2.734264,2,6,0,0
lossy,0.85,AER_MQOS,20260504,0.4096,2.733874,2,6,0,0
lossy,0.85,AER_MQOS,20260504,0.5267,3.41783,3,7,0,0
lossy,0.85,AER_MQOS,20260504,0.6437,6.152093,6,12,0,0
lossy,0.85,AER_MQOS,20260504,0.7607,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260504,0.8778,3.075609,3,6,0,0
lossy,0.85,AER_MQOS,20260504,0.9948,3.41783,4,6,0,0
lossy,0.85,AER_MQOS,20260504,1.1119,3.759613,4,7,0,0
lossy,0.85,AER_MQOS,20260504,1.2289,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260504,1.3459,11.275626,15,18,0,0
lossy,0.85,RPL_STANDARD,20260505,0.0587,0.0,0,0,0,0
lossy,0.85,RPL_STANDARD,20260505,0.1762,0.0,0,0,0,0
lossy,0.85,RPL_STANDARD,20260505,0.2936,2.724564,2,6,0,0
lossy,0.85,RPL_STANDARD,20260505,0.4111,3.405705,4,6,0,0
lossy,0.85,RPL_STANDARD,20260505,0.5285,3.065134,2,7,0,0
lossy,0.85,RPL_STANDARD,20260505,0.646,5.789698,5,12,0,0
lossy,0.85,RPL_STANDARD,20260505,0.7634,0.0,0,0,0,0
lossy,0.85,RPL_STANDARD,20260505,0.8809,3.746275,5,6,0,0
lossy,0.85,RPL_STANDARD,20260505,0.9983,3.746275,5,6,0,0
lossy,0.85,RPL_STANDARD,20260505,1.1158,4.086845,5,7,0,0
lossy,0.85,RPL_STANDARD,20260505,1.2332,0.0,0,0,0,0
lossy,0.85,RPL_STANDARD,20260505,1.3507,10.896708,14,18,0,0
lossy,0.85,RPL_MQOS,20260505,0.0587,0.0,0,0,0,0
lossy,0.85,RPL_MQOS,20260505,0.1762,0.0,0,0,0,0
lossy,0.85,RPL_MQOS,20260505,0.2936,2.724564,2,6,0,0
lossy,0.85,RPL_MQOS,20260505,0.4111,3.405705,4,6,0,0
lossy,0.85,RPL_MQOS,20260505,0.5285,3.065134,2,7,0,0
lossy,0.85,RPL_MQOS,20260505,0.646,5.789698,5,12,0,0
lossy,0.85,RPL_MQOS,20260505,0.7634,0.0,0,0,0,0
lossy,0.85,RPL_MQOS,20260505,0.8809,3.746275,5,6,0,0
lossy,0.85,RPL_MQOS,20260505,0.9983,3.746275,5,6,0,0
lossy,0.85,RPL_MQOS,20260505,1.1158,4.086845,5,7,0,0
lossy,0.85,RPL_MQOS,20260505,1.2332,0.0,0,0,0,0
lossy,0.85,RPL_MQOS,20260505,1.3507,10.896708,14,18,0,0
lossy,0.85,RPL_AER,20260505,0.0587,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260505,0.1762,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260505,0.2936,2.724564,2,6,0,0
lossy,0.85,RPL_AER,20260505,0.4111,3.405705,4,6,0,0
lossy,0.85,RPL_AER,20260505,0.5285,3.065134,2,7,0,0
lossy,0.85,RPL_AER,20260505,0.646,5.789698,5,12,0,0
lossy,0.85,RPL_AER,20260505,0.7634,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260505,0.8809,3.746275,5,6,0,0
lossy,0.85,RPL_AER,20260505,0.9983,3.746275,5,6,0,0
lossy,0.85,RPL_AER,20260505,1.1158,4.086845,5,7,0,0
lossy,0.85,RPL_AER,20260505,1.2332,0.0,0,0,0,0
lossy,0.85,RPL_AER,20260505,1.3507,10.896708,14,18,0,0
lossy,0.85,AER_MQOS,20260505,0.0587,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260505,0.1762,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260505,0.2936,2.724564,2,6,0,0
lossy,0.85,AER_MQOS,20260505,0.4111,3.405705,4,6,0,0
lossy,0.85,AER_MQOS,20260505,0.5285,3.065134,2,7,0,0
lossy,0.85,AER_MQOS,20260505,0.646,5.789698,5,12,0,0
lossy,0.85,AER_MQOS,20260505,0.7634,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260505,0.8809,3.746275,5,6,0,0
lossy,0.85,AER_MQOS,20260505,0.9983,3.405705,4,6,0,0
lossy,0.85,AER_MQOS,20260505,1.1158,4.086845,5,7,0,0
lossy,0.85,AER_MQOS,20260505,1.2332,0.0,0,0,0,0
lossy,0.85,AER_MQOS,20260505,1.3507,10.896708,14,18,0,0
